Run,#Features,#NodesExplored,#TotalIterationsExecuted,#TotalNodes,Algorithm,AlgorithmSteps,Configuration,ExecutionTime,Reward,StoppingCondition,ValidConfiguration
8,47,2193,2193,36186,"UCT MCTS (sc:iters=50, ew=0.5)",43,"['PicoSAT', 'umo', 'six', 'antlr4-python3-runtime', 'pycosat', 'Glucose-pyglucose', 'pycryptosat', 'APISolvers', 'PicoSAT-pyPicosat', 'Linux', 'setuptools', 'Solvers', 'MiniSAT-umo', 'Lingeling-pylgl', 'pylgl', 'pyPicosat', 'Utils', 'DepMng', 'pkg-resources', 'Lingeling-python-sat', 'python-sat', 'SPLOT', 'Glucose', 'UVL', 'Lingeling', 'CNFModel', 'pybind11', 'Packages', 'satispy', 'ebnf', 'FeatureIDE', 'Interoperability', 'AutomatedReasoning', 'System', 'MiniSAT-python-sat', 'SimpleParse', 'Glucose-python-sat', 'wheel', 'pip', 'MiniSAT', 'pyglucose', 'MiniSAT-satispy', 'ParserTechnology', 'PicoSAT-pycosat', 'AAFMFramework', 'Metamodels', 'lark-parser']",8.330937623977661,16,50,True
9,43,1989,1989,51548,"UCT MCTS (sc:iters=50, ew=0.5)",39,"['PicoSAT', 'umo', 'six', 'Lingeling-satispy', 'Glucose-pyglucose', 'pycryptosat', 'APISolvers', 'Linux', 'PicoSAT-pyPicosat', 'setuptools', 'Solvers', 'MiniSAT-umo', 'pylgl', 'Lingeling-pylgl', 'pyPicosat', 'Utils', 'DepMng', 'pkg-resources', 'python-sat', 'Lingeling-python-sat', 'SPLOT', 'Glucose', 'Lingeling', 'CNFModel', 'pybind11', 'Packages', 'satispy', 'ebnf', 'FeatureIDE', 'Interoperability', 'System', 'AutomatedReasoning', 'pydepqbf', 'MiniSAT-python-sat', 'SimpleParse', 'pip', 'MiniSAT', 'pyglucose', 'MiniSAT-satispy', 'ParserTechnology', 'AAFMFramework', 'Metamodels', 'lark-parser']",7.715797185897827,20,50,True
10,46,2142,2142,44408,"UCT MCTS (sc:iters=50, ew=0.5)",42,"['PicoSAT', 'umo', 'six', 'pycosat', 'Lingeling-satispy', 'Glucose-pyglucose', 'pycryptosat', 'APISolvers', 'PicoSAT-pyPicosat', 'Linux', 'setuptools', 'FeatureModel', 'Solvers', 'MiniSAT-umo', 'pylgl', 'pyPicosat', 'Utils', 'DepMng', 'pkg-resources', 'Lingeling-python-sat', 'python-sat', 'satyrn', 'Glucose', 'UVL', 'Lingeling', 'CNFModel', 'pybind11', 'DecisionModel', 'Packages', 'satispy', 'ebnf', 'FeatureIDE', 'Interoperability', 'AutomatedReasoning', 'pydepqbf', 'MiniSAT-python-sat', 'System', 'Glucose-python-sat', 'pip', 'MiniSAT', 'pyglucose', 'MiniSAT-satispy', 'ParserTechnology', 'AAFMFramework', 'Metamodels', 'lark-parser']",8.151673078536987,17,50,True
11,53,2499,2499,48988,"UCT MCTS (sc:iters=50, ew=0.5)",49,"['PicoSAT', 'six', 'umo', 'pycosat', 'Lingeling-satispy', 'Glucose-pyglucose', 'pycryptosat', 'APISolvers', 'Linux', 'PicoSAT-pyPicosat', 'FeatureModel', 'setuptools', 'Solvers', 'MiniSAT-umo', 'Lingeling-pylgl', 'pylgl', 'pyPicosat', 'Utils', 'DepMng', 'pkg-resources', 'Lingeling-python-sat', 'python-sat', 'CoreFeatures', 'SPLOT', 'Glucose', 'UVL', 'satyrn', 'Lingeling', 'CNFModel', 'AllProducts', 'pybind11', 'DecisionModel', 'Packages', 'satispy', 'FeatureIDE', 'Interoperability', 'AutomatedReasoning', 'ValidModel', 'Operations', 'MiniSAT-python-sat', 'System', 'pydepqbf', 'Glucose-python-sat', 'ValidConfiguration', 'wheel', 'pip', 'MiniSAT', 'pyglucose', 'MiniSAT-satispy', 'ParserTechnology', 'AAFMFramework', 'Metamodels', 'lark-parser']",9.368098497390747,10,50,True
12,45,2091,2091,40557,"UCT MCTS (sc:iters=50, ew=0.5)",41,"['PicoSAT', 'umo', 'six', 'pycosat', 'antlr4-python3-runtime', 'Glucose-pyglucose', 'APISolvers', 'Linux', 'FeatureModel', 'setuptools', 'Solvers', 'MiniSAT-umo', 'Lingeling-pylgl', 'pylgl', 'pyPicosat', 'Utils', 'DepMng', 'pkg-resources', 'python-sat', 'Lingeling-python-sat', 'UVL', 'Glucose', 'SPLOT', 'satyrn', 'Lingeling', 'CNFModel', 'pybind11', 'Packages', 'satispy', 'ebnf', 'FeatureIDE', 'Interoperability', 'System', 'AutomatedReasoning', 'pydepqbf', 'Glucose-python-sat', 'pip', 'MiniSAT', 'pyglucose', 'MiniSAT-satispy', 'ParserTechnology', 'PicoSAT-pycosat', 'AAFMFramework', 'Metamodels', 'lark-parser']",7.660948276519775,18,50,True
13,54,2550,2550,36110,"UCT MCTS (sc:iters=50, ew=0.5)",50,"['PicoSAT', 'umo', 'six', 'pycosat', 'Lingeling-satispy', 'Glucose-pyglucose', 'APISolvers', 'Linux', 'PicoSAT-pyPicosat', 'DeadFeatures', 'FeatureModel', 'setuptools', 'Solvers', 'ErrorDiagnosis', 'MiniSAT-umo', 'Lingeling-pylgl', 'pylgl', 'pyPicosat', 'Utils', 'DepMng', 'pkg-resources', 'Lingeling-python-sat', 'python-sat', 'SPLOT', 'Glucose', 'UVL', 'Lingeling', 'CNFModel', 'AllProducts', 'pybind11', 'DecisionModel', 'Packages', 'satispy', 'FeatureIDE', 'Interoperability', 'System', 'AutomatedReasoning', 'MiniSAT-python-sat', 'Operations', 'ErrorDetection', 'ValidModel', 'Glucose-python-sat', 'ValidConfiguration', 'wheel', 'pip', 'MiniSAT', 'pyglucose', 'ValidProduct', 'MiniSAT-satispy', 'PicoSAT-pycosat', 'ParserTechnology', 'AAFMFramework', 'Metamodels', 'lark-parser']",9.132076978683472,9,50,True
14,48,2244,2244,45280,"UCT MCTS (sc:iters=50, ew=0.5)",44,"['PicoSAT', 'six', 'umo', 'pycosat', 'Lingeling-satispy', 'Glucose-pyglucose', 'pycryptosat', 'APISolvers', 'PicoSAT-pyPicosat', 'Linux', 'FeatureModel', 'setuptools', 'Solvers', 'MiniSAT-umo', 'pylgl', 'Lingeling-pylgl', 'pyPicosat', 'Utils', 'DepMng', 'pkg-resources', 'python-sat', 'Lingeling-python-sat', 'satyrn', 'Glucose', 'SPLOT', 'UVL', 'Lingeling', 'CNFModel', 'pybind11', 'DecisionModel', 'Packages', 'satispy', 'FeatureIDE', 'Interoperability', 'AutomatedReasoning', 'System', 'MiniSAT-python-sat', 'pydepqbf', 'Glucose-python-sat', 'pip', 'MiniSAT', 'pyglucose', 'MiniSAT-satispy', 'ParserTechnology', 'PicoSAT-pycosat', 'AAFMFramework', 'Metamodels', 'lark-parser']",8.345098495483398,15,50,True
15,53,2499,2499,61158,"UCT MCTS (sc:iters=50, ew=0.5)",49,"['PicoSAT', 'umo', 'six', 'pycosat', 'Lingeling-satispy', 'antlr4-python3-runtime', 'pycryptosat', 'APISolvers', 'PicoSAT-pyPicosat', 'Linux', 'DeadFeatures', 'setuptools', 'ErrorDiagnosis', 'Solvers', 'MiniSAT-umo', 'pylgl', 'Lingeling-pylgl', 'pyPicosat', 'Utils', 'DepMng', 'pkg-resources', 'Lingeling-python-sat', 'python-sat', 'satyrn', 'Glucose', 'UVL', 'Lingeling', 'CNFModel', 'AllProducts', 'pybind11', 'DecisionModel', 'Packages', 'satispy', 'ebnf', 'Interoperability', 'AutomatedReasoning', 'pydepqbf', 'Operations', 'SimpleParse', 'System', 'ErrorDetection', 'MiniSAT-python-sat', 'Glucose-python-sat', 'ValidConfiguration', 'pip', 'MiniSAT', 'ValidProduct', 'ParserTechnology', 'MiniSAT-satispy', 'PicoSAT-pycosat', 'AAFMFramework', 'Metamodels', 'lark-parser']",9.736950397491455,10,50,True
16,42,1938,1938,41381,"UCT MCTS (sc:iters=50, ew=0.5)",38,"['PicoSAT', 'six', 'umo', 'pycosat', 'Lingeling-satispy', 'antlr4-python3-runtime', 'pycryptosat', 'APISolvers', 'Linux', 'FeatureModel', 'setuptools', 'Solvers', 'MiniSAT-umo', 'Lingeling-pylgl', 'pylgl', 'Utils', 'DepMng', 'pkg-resources', 'Lingeling-python-sat', 'python-sat', 'UVL', 'Glucose', 'Lingeling', 'CNFModel', 'pybind11', 'DecisionModel', 'Packages', 'satispy', 'Interoperability', 'System', 'AutomatedReasoning', 'MiniSAT-python-sat', 'pydepqbf', 'Glucose-python-sat', 'pip', 'MiniSAT', 'pyglucose', 'MiniSAT-satispy', 'ParserTechnology', 'PicoSAT-pycosat', 'AAFMFramework', 'Metamodels']",7.583857297897339,21,50,True
17,43,1989,1989,47649,"UCT MCTS (sc:iters=50, ew=0.5)",39,"['PicoSAT', 'umo', 'six', 'pycosat', 'Glucose-pyglucose', 'APISolvers', 'PicoSAT-pyPicosat', 'Linux', 'setuptools', 'FeatureModel', 'Solvers', 'MiniSAT-umo', 'Lingeling-pylgl', 'pylgl', 'pyPicosat', 'Utils', 'DepMng', 'pkg-resources', 'python-sat', 'UVL', 'Glucose', 'SPLOT', 'Lingeling', 'CNFModel', 'pybind11', 'DecisionModel', 'Packages', 'satispy', 'Interoperability', 'AutomatedReasoning', 'System', 'MiniSAT-python-sat', 'SimpleParse', 'Glucose-python-sat', 'wheel', 'pip', 'MiniSAT', 'pyglucose', 'MiniSAT-satispy', 'ParserTechnology', 'PicoSAT-pycosat', 'AAFMFramework', 'Metamodels']",7.873708009719849,20,50,True
18,51,2397,2397,55725,"UCT MCTS (sc:iters=50, ew=0.5)",47,"['PicoSAT', 'six', 'umo', 'antlr4-python3-runtime', 'Lingeling-satispy', 'pycosat', 'Glucose-pyglucose', 'pycryptosat', 'APISolvers', 'Linux', 'PicoSAT-pyPicosat', 'pipdeptree', 'setuptools', 'Solvers', 'MiniSAT-umo', 'Lingeling-pylgl', 'pylgl', 'pyPicosat', 'Utils', 'DepMng', 'pkg-resources', 'Lingeling-python-sat', 'python-sat', 'satyrn', 'Glucose', 'UVL', 'SPLOT', 'Lingeling', 'CNFModel', 'AllProducts', 'pybind11', 'Packages', 'satispy', 'ebnf', 'FeatureIDE', 'Interoperability', 'System', 'AutomatedReasoning', 'MiniSAT-python-sat', 'Operations', 'SimpleParse', 'wheel', 'pip', 'MiniSAT', 'pyglucose', 'MiniSAT-satispy', 'ParserTechnology', 'PicoSAT-pycosat', 'AAFMFramework', 'Metamodels', 'lark-parser']",8.931064367294312,12,50,True
19,48,2244,2244,46317,"UCT MCTS (sc:iters=50, ew=0.5)",44,"['PicoSAT', 'umo', 'six', 'antlr4-python3-runtime', 'Lingeling-satispy', 'pycosat', 'APISolvers', 'PicoSAT-pyPicosat', 'Linux', 'pipdeptree', 'setuptools', 'Solvers', 'MiniSAT-umo', 'Lingeling-pylgl', 'pylgl', 'pyPicosat', 'Utils', 'DepMng', 'pkg-resources', 'Lingeling-python-sat', 'python-sat', 'UVL', 'Glucose', 'SPLOT', 'satyrn', 'Lingeling', 'CNFModel', 'pybind11', 'DecisionModel', 'Packages', 'satispy', 'ebnf', 'FeatureIDE', 'Interoperability', 'AutomatedReasoning', 'System', 'MiniSAT-python-sat', 'Glucose-python-sat', 'wheel', 'pip', 'MiniSAT', 'pyglucose', 'MiniSAT-satispy', 'ParserTechnology', 'PicoSAT-pycosat', 'AAFMFramework', 'Metamodels', 'lark-parser']",8.56929636001587,15,50,True
20,49,2295,2295,47675,"UCT MCTS (sc:iters=50, ew=0.5)",45,"['PicoSAT', 'umo', 'six', 'antlr4-python3-runtime', 'Lingeling-satispy', 'pycosat', 'Glucose-pyglucose', 'pycryptosat', 'APISolvers', 'Linux', 'PicoSAT-pyPicosat', 'pipdeptree', 'setuptools', 'Solvers', 'MiniSAT-umo', 'Lingeling-pylgl', 'pylgl', 'pyPicosat', 'Utils', 'DepMng', 'pkg-resources', 'python-sat', 'Lingeling-python-sat', 'UVL', 'Glucose', 'SPLOT', 'satyrn', 'Lingeling', 'CNFModel', 'pybind11', 'Packages', 'satispy', 'ebnf', 'FeatureIDE', 'Interoperability', 'System', 'AutomatedReasoning', 'MiniSAT-python-sat', 'pydepqbf', 'wheel', 'pip', 'MiniSAT', 'pyglucose', 'MiniSAT-satispy', 'ParserTechnology', 'PicoSAT-pycosat', 'AAFMFramework', 'Metamodels', 'lark-parser']",8.202307224273682,14,50,True
21,54,2550,2550,43624,"UCT MCTS (sc:iters=50, ew=0.5)",50,"['PicoSAT', 'umo', 'six', 'pycosat', 'Lingeling-satispy', 'Glucose-pyglucose', 'pycryptosat', 'APISolvers', 'PicoSAT-pyPicosat', 'Linux', 'FeatureModel', 'setuptools', 'Solvers', 'ErrorDiagnosis', 'MiniSAT-umo', 'pylgl', 'Lingeling-pylgl', 'pyPicosat', 'Utils', 'DepMng', 'pkg-resources', 'Lingeling-python-sat', 'python-sat', 'SPLOT', 'Glucose', 'UVL', 'satyrn', 'Lingeling', 'CNFModel', 'AllProducts', 'pybind11', 'DecisionModel', 'Packages', 'satispy', 'FeatureIDE', 'Interoperability', 'System', 'AutomatedReasoning', 'Operations', 'MiniSAT-python-sat', 'ErrorDetection', 'pydepqbf', 'Glucose-python-sat', 'ValidConfiguration', 'wheel', 'pip', 'MiniSAT', 'pyglucose', 'MiniSAT-satispy', 'ParserTechnology', 'PicoSAT-pycosat', 'AAFMFramework', 'Metamodels', 'lark-parser']",9.020788669586182,9,50,True
22,49,2295,2295,41678,"UCT MCTS (sc:iters=50, ew=0.5)",45,"['PicoSAT', 'umo', 'six', 'pycosat', 'Lingeling-satispy', 'antlr4-python3-runtime', 'Glucose-pyglucose', 'pycryptosat', 'APISolvers', 'PicoSAT-pyPicosat', 'Linux', 'setuptools', 'Solvers', 'MiniSAT-umo', 'Lingeling-pylgl', 'pylgl', 'pyPicosat', 'Utils', 'DepMng', 'pkg-resources', 'Lingeling-python-sat', 'python-sat', 'SPLOT', 'Glucose', 'UVL', 'satyrn', 'Lingeling', 'CNFModel', 'pybind11', 'Packages', 'satispy', 'ebnf', 'FeatureIDE', 'Interoperability', 'AutomatedReasoning', 'System', 'MiniSAT-python-sat', 'SimpleParse', 'Glucose-python-sat', 'wheel', 'pip', 'MiniSAT', 'pyglucose', 'MiniSAT-satispy', 'ParserTechnology', 'PicoSAT-pycosat', 'AAFMFramework', 'Metamodels', 'lark-parser']",8.780559062957764,14,50,True
23,42,1938,1938,51555,"UCT MCTS (sc:iters=50, ew=0.5)",38,"['PicoSAT', 'six', 'pycosat', 'Glucose-pyglucose', 'APISolvers', 'Linux', 'PicoSAT-pyPicosat', 'FeatureModel', 'setuptools', 'ErrorDiagnosis', 'Solvers', 'Lingeling-pylgl', 'pylgl', 'pyPicosat', 'Utils', 'DepMng', 'pkg-resources', 'Lingeling-python-sat', 'python-sat', 'satyrn', 'Glucose', 'Lingeling', 'CNFModel', 'AllProducts', 'pybind11', 'Packages', 'satispy', 'FeatureIDE', 'Interoperability', 'System', 'AutomatedReasoning', 'Operations', 'ErrorDetection', 'ValidConfiguration', 'wheel', 'pip', 'MiniSAT', 'pyglucose', 'ValidProduct', 'MiniSAT-satispy', 'AAFMFramework', 'Metamodels']",8.278865337371826,21,50,True
24,44,2040,2040,59507,"UCT MCTS (sc:iters=50, ew=0.5)",40,"['PicoSAT', 'umo', 'six', 'pycosat', 'Lingeling-satispy', 'APISolvers', 'PicoSAT-pyPicosat', 'Linux', 'setuptools', 'FeatureModel', 'Solvers', 'ErrorDiagnosis', 'MiniSAT-umo', 'pyPicosat', 'Utils', 'DepMng', 'pkg-resources', 'python-sat', 'Lingeling-python-sat', 'CoreFeatures', 'UVL', 'Glucose', 'Lingeling', 'CNFModel', 'pybind11', 'DecisionModel', 'Packages', 'satispy', 'ebnf', 'Interoperability', 'AutomatedReasoning', 'ValidModel', 'Operations', 'System', 'Glucose-python-sat', 'wheel', 'pip', 'MiniSAT', 'pyglucose', 'MiniSAT-satispy', 'ParserTechnology', 'AAFMFramework', 'Metamodels', 'lark-parser']",8.76545000076294,19,50,True
25,47,2193,2193,32959,"UCT MCTS (sc:iters=50, ew=0.5)",43,"['PicoSAT', 'umo', 'six', 'pycosat', 'Lingeling-satispy', 'antlr4-python3-runtime', 'Glucose-pyglucose', 'pycryptosat', 'APISolvers', 'Linux', 'PicoSAT-pyPicosat', 'FeatureModel', 'setuptools', 'Solvers', 'MiniSAT-umo', 'Lingeling-pylgl', 'pylgl', 'pyPicosat', 'Utils', 'DepMng', 'pkg-resources', 'Lingeling-python-sat', 'python-sat', 'SPLOT', 'Glucose', 'UVL', 'satyrn', 'Lingeling', 'CNFModel', 'pybind11', 'DecisionModel', 'Packages', 'satispy', 'FeatureIDE', 'Interoperability', 'System', 'AutomatedReasoning', 'MiniSAT-python-sat', 'pydepqbf', 'pip', 'MiniSAT', 'pyglucose', 'MiniSAT-satispy', 'ParserTechnology', 'PicoSAT-pycosat', 'AAFMFramework', 'Metamodels']",7.756507158279419,16,50,True
26,51,2397,2397,37855,"UCT MCTS (sc:iters=50, ew=0.5)",47,"['PicoSAT', 'six', 'umo', 'antlr4-python3-runtime', 'Lingeling-satispy', 'pycosat', 'Glucose-pyglucose', 'pycryptosat', 'APISolvers', 'PicoSAT-pyPicosat', 'Linux', 'FeatureModel', 'setuptools', 'Solvers', 'MiniSAT-umo', 'pylgl', 'Lingeling-pylgl', 'pyPicosat', 'Utils', 'DepMng', 'pkg-resources', 'Lingeling-python-sat', 'python-sat', 'SPLOT', 'Glucose', 'satyrn', 'UVL', 'Lingeling', 'CNFModel', 'pybind11', 'DecisionModel', 'Packages', 'satispy', 'ebnf', 'FeatureIDE', 'Interoperability', 'AutomatedReasoning', 'System', 'MiniSAT-python-sat', 'SimpleParse', 'pydepqbf', 'Glucose-python-sat', 'pip', 'MiniSAT', 'pyglucose', 'MiniSAT-satispy', 'ParserTechnology', 'PicoSAT-pycosat', 'AAFMFramework', 'Metamodels', 'lark-parser']",8.842260599136353,12,50,True
27,44,2040,2040,39640,"UCT MCTS (sc:iters=50, ew=0.5)",40,"['PicoSAT', 'umo', 'six', 'antlr4-python3-runtime', 'Lingeling-satispy', 'pycosat', 'Glucose-pyglucose', 'pycryptosat', 'APISolvers', 'Linux', 'setuptools', 'Solvers', 'MiniSAT-umo', 'Lingeling-pylgl', 'pylgl', 'pyPicosat', 'Utils', 'DepMng', 'pkg-resources', 'Lingeling-python-sat', 'python-sat', 'satyrn', 'Glucose', 'Lingeling', 'CNFModel', 'pybind11', 'Packages', 'satispy', 'ebnf', 'AutomatedReasoning', 'pydepqbf', 'MiniSAT-python-sat', 'SimpleParse', 'System', 'Glucose-python-sat', 'pip', 'MiniSAT', 'pyglucose', 'MiniSAT-satispy', 'ParserTechnology', 'PicoSAT-pycosat', 'AAFMFramework', 'Metamodels', 'lark-parser']",7.758515357971191,19,50,True
28,51,2397,2397,61761,"UCT MCTS (sc:iters=50, ew=0.5)",47,"['PicoSAT', 'umo', 'six', 'pycosat', 'Lingeling-satispy', 'antlr4-python3-runtime', 'Glucose-pyglucose', 'pycryptosat', 'APISolvers', 'Linux', 'PicoSAT-pyPicosat', 'FeatureModel', 'setuptools', 'Solvers', 'MiniSAT-umo', 'pylgl', 'Lingeling-pylgl', 'pyPicosat', 'Utils', 'DepMng', 'pkg-resources', 'Lingeling-python-sat', 'python-sat', 'CoreFeatures', 'satyrn', 'Glucose', 'UVL', 'Lingeling', 'CNFModel', 'pybind11', 'DecisionModel', 'Packages', 'satispy', 'ebnf', 'Interoperability', 'System', 'AutomatedReasoning', 'Operations', 'SimpleParse', 'ErrorDetection', 'ValidModel', 'Glucose-python-sat', 'pip', 'MiniSAT', 'pyglucose', 'ValidProduct', 'ParserTechnology', 'PicoSAT-pycosat', 'AAFMFramework', 'Metamodels', 'lark-parser']",9.156320810317993,12,50,True
29,50,2346,2346,36463,"UCT MCTS (sc:iters=50, ew=0.5)",46,"['PicoSAT', 'umo', 'six', 'pycosat', 'Lingeling-satispy', 'Glucose-pyglucose', 'APISolvers', 'PicoSAT-pyPicosat', 'Linux', 'DeadFeatures', 'setuptools', 'ErrorDiagnosis', 'Solvers', 'MiniSAT-umo', 'Lingeling-pylgl', 'pylgl', 'pyPicosat', 'Utils', 'DepMng', 'pkg-resources', 'Lingeling-python-sat', 'python-sat', 'CoreFeatures', 'UVL', 'Glucose', 'Lingeling', 'CNFModel', 'AllProducts', 'pybind11', 'Packages', 'satispy', 'Interoperability', 'AutomatedReasoning', 'System', 'MiniSAT-python-sat', 'Operations', 'ErrorDetection', 'ValidModel', 'Glucose-python-sat', 'ValidConfiguration', 'pip', 'MiniSAT', 'pyglucose', 'ValidProduct', 'MiniSAT-satispy', 'PicoSAT-pycosat', 'ParserTechnology', 'AAFMFramework', 'Metamodels', 'lark-parser']",8.672473669052124,13,50,True
30,47,2193,2193,37852,"UCT MCTS (sc:iters=50, ew=0.5)",43,"['PicoSAT', 'umo', 'six', 'pycosat', 'Lingeling-satispy', 'Glucose-pyglucose', 'pycryptosat', 'APISolvers', 'PicoSAT-pyPicosat', 'Linux', 'pipdeptree', 'FeatureModel', 'setuptools', 'Solvers', 'MiniSAT-umo', 'Lingeling-pylgl', 'pylgl', 'pyPicosat', 'Utils', 'DepMng', 'pkg-resources', 'python-sat', 'Lingeling-python-sat', 'SPLOT', 'Glucose', 'UVL', 'Lingeling', 'CNFModel', 'pybind11', 'Packages', 'satispy', 'FeatureIDE', 'Interoperability', 'System', 'AutomatedReasoning', 'MiniSAT-python-sat', 'pydepqbf', 'SimpleParse', 'Glucose-python-sat', 'pip', 'MiniSAT', 'pyglucose', 'MiniSAT-satispy', 'ParserTechnology', 'PicoSAT-pycosat', 'AAFMFramework', 'Metamodels']",7.781518459320068,16,50,True
1,44,2440,2440,49368,"UCT MCTS (sc:iters=60, ew=0.5)",40,"['PicoSAT', 'six', 'umo', 'pycosat', 'Lingeling-satispy', 'Glucose-pyglucose', 'APISolvers', 'Linux', 'PicoSAT-pyPicosat', 'DeadFeatures', 'FeatureModel', 'setuptools', 'Solvers', 'MiniSAT-umo', 'Lingeling-pylgl', 'pylgl', 'pyPicosat', 'Utils', 'DepMng', 'pkg-resources', 'Lingeling-python-sat', 'python-sat', 'CoreFeatures', 'SPLOT', 'Glucose', 'Lingeling', 'CNFModel', 'pybind11', 'Packages', 'satispy', 'Interoperability', 'System', 'AutomatedReasoning', 'MiniSAT-python-sat', 'Operations', 'ValidModel', 'Glucose-python-sat', 'pip', 'MiniSAT', 'pyglucose', 'MiniSAT-satispy', 'PicoSAT-pycosat', 'AAFMFramework', 'Metamodels']",9.683772563934326,19,60,True
2,47,2623,2623,42289,"UCT MCTS (sc:iters=60, ew=0.5)",43,"['PicoSAT', 'umo', 'six', 'pycosat', 'Lingeling-satispy', 'Glucose-pyglucose', 'APISolvers', 'Linux', 'PicoSAT-pyPicosat', 'FeatureModel', 'setuptools', 'Solvers', 'MiniSAT-umo', 'Lingeling-pylgl', 'pylgl', 'pyPicosat', 'Utils', 'DepMng', 'pkg-resources', 'Lingeling-python-sat', 'python-sat', 'SPLOT', 'Glucose', 'UVL', 'Lingeling', 'CNFModel', 'pybind11', 'DecisionModel', 'Packages', 'satispy', 'FeatureIDE', 'Interoperability', 'System', 'AutomatedReasoning', 'MiniSAT-python-sat', 'pydepqbf', 'Glucose-python-sat', 'wheel', 'pip', 'MiniSAT', 'pyglucose', 'MiniSAT-satispy', 'ParserTechnology', 'PicoSAT-pycosat', 'AAFMFramework', 'Metamodels', 'lark-parser']",9.559160709381104,16,60,True
3,43,2379,2379,38720,"UCT MCTS (sc:iters=60, ew=0.5)",39,"['PicoSAT', 'umo', 'six', 'pycosat', 'Lingeling-satispy', 'Glucose-pyglucose', 'pycryptosat', 'APISolvers', 'Linux', 'PicoSAT-pyPicosat', 'setuptools', 'Solvers', 'MiniSAT-umo', 'Lingeling-pylgl', 'pylgl', 'pyPicosat', 'Utils', 'DepMng', 'pkg-resources', 'Lingeling-python-sat', 'python-sat', 'satyrn', 'Glucose', 'SPLOT', 'Lingeling', 'CNFModel', 'pybind11', 'Packages', 'satispy', 'Interoperability', 'System', 'AutomatedReasoning', 'pydepqbf', 'MiniSAT-python-sat', 'Glucose-python-sat', 'wheel', 'pip', 'MiniSAT', 'pyglucose', 'MiniSAT-satispy', 'PicoSAT-pycosat', 'AAFMFramework', 'Metamodels']",8.779077053070068,20,60,True
4,44,2440,2440,44249,"UCT MCTS (sc:iters=60, ew=0.5)",40,"['PicoSAT', 'umo', 'six', 'pycosat', 'Lingeling-satispy', 'Glucose-pyglucose', 'APISolvers', 'PicoSAT-pyPicosat', 'Linux', 'FeatureModel', 'setuptools', 'Solvers', 'Lingeling-pylgl', 'pylgl', 'pyPicosat', 'Utils', 'DepMng', 'pkg-resources', 'python-sat', 'Lingeling-python-sat', 'SPLOT', 'Glucose', 'UVL', 'Lingeling', 'CNFModel', 'pybind11', 'DecisionModel', 'Packages', 'satispy', 'FeatureIDE', 'Interoperability', 'System', 'AutomatedReasoning', 'MiniSAT-python-sat', 'Glucose-python-sat', 'pip', 'MiniSAT', 'pyglucose', 'MiniSAT-satispy', 'ParserTechnology', 'PicoSAT-pycosat', 'AAFMFramework', 'Metamodels', 'lark-parser']",9.28393268585205,19,60,True
5,54,3050,3050,57602,"UCT MCTS (sc:iters=60, ew=0.5)",50,"['PicoSAT', 'umo', 'six', 'pycosat', 'Lingeling-satispy', 'Glucose-pyglucose', 'pycryptosat', 'APISolvers', 'PicoSAT-pyPicosat', 'Linux', 'DeadFeatures', 'FeatureModel', 'setuptools', 'Solvers', 'ErrorDiagnosis', 'MiniSAT-umo', 'pylgl', 'pyPicosat', 'Utils', 'DepMng', 'pkg-resources', 'Lingeling-python-sat', 'python-sat', 'CoreFeatures', 'SPLOT', 'Glucose', 'UVL', 'Lingeling', 'CNFModel', 'AllProducts', 'pybind11', 'DecisionModel', 'Packages', 'satispy', 'FeatureIDE', 'Interoperability', 'AutomatedReasoning', 'ValidModel', 'Operations', 'ErrorDetection', 'MiniSAT-python-sat', 'pydepqbf', 'SimpleParse', 'System', 'Glucose-python-sat', 'ValidConfiguration', 'pip', 'MiniSAT', 'pyglucose', 'MiniSAT-satispy', 'ParserTechnology', 'AAFMFramework', 'Metamodels', 'lark-parser']",11.970183610916138,9,60,True
6,52,2928,2928,53140,"UCT MCTS (sc:iters=60, ew=0.5)",48,"['PicoSAT', 'umo', 'six', 'antlr4-python3-runtime', 'pycosat', 'Lingeling-satispy', 'Glucose-pyglucose', 'pycryptosat', 'APISolvers', 'PicoSAT-pyPicosat', 'Linux', 'pipdeptree', 'FeatureModel', 'setuptools', 'Solvers', 'MiniSAT-umo', 'Lingeling-pylgl', 'pylgl', 'pyPicosat', 'Utils', 'DepMng', 'pkg-resources', 'python-sat', 'Lingeling-python-sat', 'UVL', 'Glucose', 'SPLOT', 'Lingeling', 'CNFModel', 'pybind11', 'DecisionModel', 'Packages', 'satispy', 'ebnf', 'FeatureIDE', 'Interoperability', 'AutomatedReasoning', 'pydepqbf', 'MiniSAT-python-sat', 'SimpleParse', 'System', 'Glucose-python-sat', 'wheel', 'pip', 'MiniSAT', 'pyglucose', 'MiniSAT-satispy', 'ParserTechnology', 'PicoSAT-pycosat', 'AAFMFramework', 'Metamodels', 'lark-parser']",11.323976516723633,11,60,True
